,cloudCover,dewPoint,humidity,ozone,pressure,summary,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-07-12 05:10:00,0.21,58.13,0.7,289.11,1010.52,,68.22,0,9.86,351,7.68,5.18
2018-07-12 05:15:00,0.22,58.14,0.7,289.17,1010.55,,68.28,0,9.87,356,7.75,5.02
2018-07-12 05:20:00,0.22,58.15,0.7,289.22,1010.58,,68.33,0,9.88,1,7.83,4.9
2018-07-12 05:25:00,0.23,58.17,0.7,289.27,1010.61,,68.38,0,9.89,6,7.91,4.82
2018-07-12 05:30:00,0.24,58.18,0.7,289.32,1010.65,,68.43,0,9.9,12,7.98,4.78
2018-07-12 05:35:00,0.24,58.19,0.7,289.37,1010.68,,68.48,0,9.91,17,8.06,4.79
2018-07-12 05:40:00,0.25,58.2,0.7,289.42,1010.71,,68.53,0,9.92,23,8.14,4.85
2018-07-12 05:45:00,0.25,58.22,0.7,289.48,1010.74,,68.58,0,9.93,28,8.21,4.94
2018-07-12 05:50:00,0.26,58.23,0.69,289.53,1010.77,,68.63,0,9.94,33,8.29,5.08
2018-07-12 05:55:00,0.26,58.24,0.69,289.58,1010.8,,68.68,0,9.94,38,8.37,5.26
2018-07-12 06:00:00,0.27,58.25,0.69,289.63,1010.83,,68.73,0,9.95,42,8.44,5.47
2018-07-12 06:05:00,0.27,58.25,0.69,289.69,1010.84,,68.8,0,9.94,39,8.47,5.46
2018-07-12 06:10:00,0.27,58.25,0.69,289.74,1010.85,,68.86,0,9.93,36,8.51,5.46
2018-07-12 06:15:00,0.27,58.25,0.69,289.8,1010.85,,68.93,0,9.91,32,8.54,5.49
2018-07-12 06:20:00,0.27,58.25,0.69,289.86,1010.86,,68.99,0,9.9,29,8.57,5.53
2018-07-12 06:25:00,0.28,58.25,0.69,289.92,1010.87,,69.06,0,9.89,26,8.6,5.59
2018-07-12 06:30:00,0.28,58.25,0.68,289.97,1010.88,,69.12,0,9.88,23,8.63,5.67
2018-07-12 06:35:00,0.28,58.25,0.68,290.03,1010.88,,69.19,0,9.86,20,8.66,5.76
2018-07-12 06:40:00,0.28,58.25,0.68,290.09,1010.89,,69.25,0,9.85,17,8.7,5.87
2018-07-12 06:45:00,0.28,58.24,0.68,290.14,1010.9,,69.32,0,9.84,14,8.73,5.99
2018-07-12 06:50:00,0.28,58.24,0.68,290.2,1010.91,,69.38,0,9.82,11,8.76,6.13
2018-07-12 06:55:00,0.28,58.24,0.68,290.26,1010.91,,69.45,1,9.81,9,8.79,6.28
2018-07-12 07:00:00,0.29,58.24,0.67,290.31,1010.92,,69.51,1,9.8,6,8.82,6.45
2018-07-12 07:05:00,0.28,58.23,0.67,290.37,1010.93,,69.73,1,9.77,3,8.85,6.02
2018-07-12 07:10:00,0.28,58.23,0.66,290.42,1010.95,,69.94,1,9.75,0,8.88,5.61
2018-07-12 07:15:00,0.28,58.22,0.66,290.48,1010.96,,70.16,1,9.73,356,8.92,5.22
2018-07-12 07:20:00,0.28,58.21,0.65,290.53,1010.98,,70.38,1,9.7,351,8.95,4.87
2018-07-12 07:25:00,0.28,58.19,0.65,290.59,1010.99,,70.59,1,9.68,346,8.98,4.55
2018-07-12 07:30:00,0.28,58.18,0.64,290.65,1011.01,,70.81,1,9.66,340,9.01,4.27
2018-07-12 07:35:00,0.28,58.16,0.64,290.7,1011.02,,71.03,1,9.63,333,9.04,4.06
2018-07-12 07:40:00,0.28,58.14,0.63,290.76,1011.03,,71.24,1,9.61,325,9.07,3.9
2018-07-12 07:45:00,0.28,58.12,0.63,290.81,1011.05,,71.46,1,9.59,317,9.1,3.82
2018-07-12 07:50:00,0.28,58.1,0.62,290.87,1011.06,,71.68,1,9.57,309,9.13,3.81
2018-07-12 07:55:00,0.28,58.08,0.62,290.92,1011.08,,71.89,1,9.54,301,9.16,3.88
2018-07-12 08:00:00,0.28,58.05,0.61,290.98,1011.09,,72.11,1,9.52,293,9.19,4.02
2018-07-12 08:05:00,0.28,57.98,0.6,290.66,1011.05,,72.52,1,9.55,303,9.31,3.89
2018-07-12 08:10:00,0.29,57.9,0.59,290.35,1011.01,,72.92,1,9.58,312,9.43,3.86
2018-07-12 08:15:00,0.3,57.81,0.58,290.03,1010.97,,73.33,1,9.61,322,9.55,3.95
2018-07-12 08:20:00,0.3,57.72,0.57,289.72,1010.93,,73.73,1,9.64,331,9.67,4.14
2018-07-12 08:25:00,0.31,57.61,0.56,289.4,1010.89,,74.14,2,9.67,339,9.79,4.42
2018-07-12 08:30:00,0.32,57.5,0.55,289.08,1010.85,,74.54,2,9.7,346,9.91,4.78
2018-07-12 08:35:00,0.32,57.37,0.54,288.77,1010.81,,74.95,2,9.73,352,10.03,5.19
2018-07-12 08:40:00,0.33,57.24,0.53,288.45,1010.77,,75.35,2,9.76,356,10.15,5.65
2018-07-12 08:45:00,0.34,57.1,0.52,288.14,1010.73,,75.75,2,9.79,1,10.27,6.14
2018-07-12 08:50:00,0.34,56.94,0.51,287.82,1010.69,,76.16,2,9.83,4,10.39,6.66
2018-07-12 08:55:00,0.35,56.78,0.5,287.5,1010.65,,76.56,2,9.86,7,10.51,7.21
2018-07-12 09:00:00,0.36,56.6,0.49,287.19,1010.61,,76.97,2,9.89,10,10.63,7.77
2018-07-12 09:05:00,0.36,56.42,0.49,287.29,1010.58,,77.27,2,9.89,10,10.54,7.87
2018-07-12 09:10:00,0.36,56.23,0.48,287.39,1010.55,,77.56,3,9.89,10,10.45,7.98
2018-07-12 09:15:00,0.36,56.03,0.47,287.49,1010.52,,77.86,3,9.89,10,10.36,8.08
2018-07-12 09:20:00,0.36,55.82,0.46,287.59,1010.49,,78.16,3,9.89,10,10.27,8.18
2018-07-12 09:25:00,0.36,55.61,0.45,287.69,1010.46,,78.45,3,9.89,10,10.17,8.29
2018-07-12 09:30:00,0.36,55.38,0.45,287.79,1010.43,,78.75,3,9.9,11,10.08,8.39
2018-07-12 09:35:00,0.36,55.15,0.44,287.89,1010.4,,79.05,3,9.9,11,9.99,8.49
2018-07-12 09:40:00,0.36,54.9,0.43,287.99,1010.37,,79.35,4,9.9,11,9.9,8.6
2018-07-12 09:45:00,0.36,54.65,0.42,288.09,1010.34,,79.64,4,9.9,11,9.81,8.7
2018-07-12 09:50:00,0.36,54.38,0.41,288.19,1010.31,,79.94,4,9.9,11,9.72,8.8
2018-07-12 09:55:00,0.36,54.11,0.41,288.29,1010.28,,80.24,4,9.9,11,9.63,8.91
2018-07-12 10:00:00,0.36,53.83,0.4,288.39,1010.25,,80.53,4,9.9,11,9.54,9.01
2018-07-12 10:05:00,0.37,53.91,0.4,288.56,1010.2,,80.6,4,9.71,13,9.51,8.89
2018-07-12 10:10:00,0.37,53.99,0.4,288.72,1010.16,,80.66,5,9.51,15,9.48,8.77
2018-07-12 10:15:00,0.38,54.07,0.4,288.89,1010.12,,80.73,5,9.32,16,9.45,8.66
2018-07-12 10:20:00,0.38,54.16,0.4,289.05,1010.07,,80.79,5,9.12,18,9.42,8.56
2018-07-12 10:25:00,0.39,54.24,0.4,289.21,1010.03,,80.86,5,8.93,20,9.39,8.47
2018-07-12 10:30:00,0.39,54.32,0.4,289.38,1009.99,,80.92,5,8.73,22,9.37,8.39
2018-07-12 10:35:00,0.39,54.41,0.4,289.54,1009.95,,80.99,6,8.54,24,9.34,8.31
2018-07-12 10:40:00,0.4,54.49,0.4,289.71,1009.9,,81.05,6,8.34,25,9.31,8.25
2018-07-12 10:45:00,0.4,54.57,0.4,289.87,1009.86,,81.12,6,8.15,27,9.28,8.19
2018-07-12 10:50:00,0.41,54.65,0.4,290.04,1009.82,,81.18,6,7.95,29,9.25,8.15
2018-07-12 10:55:00,0.41,54.74,0.4,290.2,1009.77,,81.25,6,7.76,31,9.22,8.11
2018-07-12 11:00:00,0.41,54.82,0.4,290.37,1009.73,,81.31,7,7.56,33,9.19,8.08
2018-07-12 11:05:00,0.41,54.61,0.39,290.54,1009.68,,81.73,7,7.76,35,9.34,8.25
2018-07-12 11:10:00,0.41,54.38,0.39,290.71,1009.64,,82.16,7,7.96,37,9.49,8.42
2018-07-12 11:15:00,0.4,54.14,0.38,290.88,1009.59,,82.58,7,8.16,39,9.64,8.6
2018-07-12 11:20:00,0.4,53.88,0.37,291.05,1009.54,,83.0,7,8.36,41,9.79,8.79
2018-07-12 11:25:00,0.4,53.61,0.36,291.22,1009.49,,83.43,8,8.56,42,9.94,8.99
2018-07-12 11:30:00,0.39,53.32,0.35,291.39,1009.44,,83.85,8,8.76,44,10.09,9.2
2018-07-12 11:35:00,0.39,53.01,0.34,291.56,1009.4,,84.27,8,8.96,45,10.24,9.41
2018-07-12 11:40:00,0.39,52.69,0.33,291.73,1009.35,,84.69,8,9.16,47,10.39,9.63
2018-07-12 11:45:00,0.38,52.35,0.33,291.91,1009.3,,85.12,8,9.36,48,10.54,9.85
2018-07-12 11:50:00,0.38,51.99,0.32,292.08,1009.25,,85.54,9,9.57,49,10.69,10.08
2018-07-12 11:55:00,0.38,51.62,0.31,292.25,1009.2,,85.96,9,9.77,51,10.84,10.31
2018-07-12 12:00:00,0.38,51.22,0.3,292.42,1009.16,,86.39,9,9.97,52,10.99,10.55
2018-07-12 12:05:00,0.37,51.19,0.3,292.57,1009.11,,86.56,9,9.97,52,10.76,10.28
2018-07-12 12:10:00,0.37,51.17,0.3,292.72,1009.07,,86.74,9,9.97,52,10.53,10.01
2018-07-12 12:15:00,0.37,51.14,0.29,292.87,1009.03,,86.91,9,9.97,52,10.29,9.73
2018-07-12 12:20:00,0.37,51.11,0.29,293.02,1008.99,,87.08,9,9.97,53,10.06,9.46
2018-07-12 12:25:00,0.37,51.08,0.29,293.17,1008.95,,87.26,9,9.97,53,9.83,9.19
2018-07-12 12:30:00,0.37,51.05,0.29,293.32,1008.91,,87.43,10,9.97,53,9.6,8.92
2018-07-12 12:35:00,0.37,51.01,0.29,293.47,1008.87,,87.61,10,9.97,53,9.37,8.65
2018-07-12 12:40:00,0.37,50.98,0.28,293.63,1008.83,,87.78,10,9.97,53,9.14,8.38
2018-07-12 12:45:00,0.37,50.94,0.28,293.78,1008.78,,87.96,10,9.97,54,8.91,8.11
2018-07-12 12:50:00,0.37,50.91,0.28,293.93,1008.74,,88.13,10,9.97,54,8.68,7.84
2018-07-12 12:55:00,0.37,50.87,0.28,294.08,1008.7,,88.31,10,9.97,54,8.44,7.57
2018-07-12 13:00:00,0.37,50.83,0.28,294.23,1008.66,,88.48,10,9.97,54,8.21,7.3
2018-07-12 13:05:00,0.37,50.81,0.28,294.38,1008.64,,88.54,10,9.97,55,8.27,7.27
2018-07-12 13:10:00,0.37,50.79,0.28,294.53,1008.63,,88.59,10,9.97,55,8.33,7.25
2018-07-12 13:15:00,0.37,50.77,0.27,294.68,1008.61,,88.65,10,9.97,56,8.4,7.22
2018-07-12 13:20:00,0.37,50.75,0.27,294.83,1008.6,,88.7,9,9.97,56,8.46,7.2
2018-07-12 13:25:00,0.37,50.74,0.27,294.98,1008.58,,88.76,9,9.97,57,8.52,7.18
2018-07-12 13:30:00,0.37,50.72,0.27,295.13,1008.56,,88.81,9,9.97,57,8.58,7.15
2018-07-12 13:35:00,0.38,50.7,0.27,295.28,1008.55,,88.87,9,9.97,57,8.64,7.13
2018-07-12 13:40:00,0.38,50.68,0.27,295.43,1008.53,,88.93,9,9.97,58,8.7,7.11
2018-07-12 13:45:00,0.38,50.66,0.27,295.58,1008.52,,88.98,9,9.97,58,8.76,7.09
2018-07-12 13:50:00,0.38,50.64,0.27,295.73,1008.5,,89.04,9,9.97,59,8.82,7.07
2018-07-12 13:55:00,0.38,50.62,0.27,295.88,1008.49,,89.09,9,9.97,59,8.88,7.05
2018-07-12 14:00:00,0.38,50.6,0.27,296.03,1008.47,,89.15,8,9.97,60,8.94,7.02
2018-07-12 14:05:00,0.38,50.49,0.27,296.07,1008.43,,89.2,8,9.97,54,8.98,6.84
2018-07-12 14:10:00,0.38,50.38,0.27,296.11,1008.4,,89.25,8,9.97,48,9.02,6.72
2018-07-12 14:15:00,0.37,50.27,0.26,296.15,1008.36,,89.3,8,9.97,41,9.07,6.69
2018-07-12 14:20:00,0.37,50.16,0.26,296.19,1008.32,,89.36,8,9.97,35,9.11,6.73
2018-07-12 14:25:00,0.37,50.05,0.26,296.23,1008.29,,89.41,8,9.97,29,9.15,6.85
2018-07-12 14:30:00,0.37,49.94,0.26,296.27,1008.25,,89.46,7,9.97,23,9.19,7.04
2018-07-12 14:35:00,0.37,49.83,0.26,296.31,1008.21,,89.51,7,9.97,18,9.23,7.31
2018-07-12 14:40:00,0.37,49.71,0.26,296.35,1008.17,,89.57,7,9.97,13,9.27,7.63
2018-07-12 14:45:00,0.37,49.6,0.25,296.39,1008.14,,89.62,7,9.97,8,9.31,8.0
2018-07-12 14:50:00,0.37,49.48,0.25,296.43,1008.1,,89.67,7,9.97,4,9.35,8.42
2018-07-12 14:55:00,0.37,49.37,0.25,296.47,1008.06,,89.72,6,9.97,1,9.39,8.88
2018-07-12 15:00:00,0.36,49.25,0.25,296.51,1008.03,,89.77,6,9.97,357,9.43,9.38
2018-07-12 15:05:00,0.37,49.42,0.25,296.56,1008.04,,89.77,6,9.97,359,9.93,9.45
2018-07-12 15:10:00,0.37,49.59,0.25,296.61,1008.04,,89.76,6,9.97,0,10.43,9.53
2018-07-12 15:15:00,0.37,49.75,0.26,296.65,1008.05,,89.75,6,9.97,1,10.93,9.61
2018-07-12 15:20:00,0.38,49.92,0.26,296.7,1008.06,,89.75,5,9.97,2,11.43,9.7
2018-07-12 15:25:00,0.38,50.09,0.26,296.75,1008.07,,89.74,5,9.97,4,11.94,9.8
2018-07-12 15:30:00,0.38,50.25,0.26,296.79,1008.08,,89.73,5,9.97,5,12.44,9.89
2018-07-12 15:35:00,0.39,50.42,0.26,296.84,1008.09,,89.72,5,9.97,6,12.94,10.0
2018-07-12 15:40:00,0.39,50.58,0.26,296.89,1008.1,,89.72,4,9.97,7,13.44,10.1
2018-07-12 15:45:00,0.39,50.74,0.27,296.93,1008.11,,89.71,4,9.97,8,13.94,10.21
2018-07-12 15:50:00,0.4,50.9,0.27,296.98,1008.12,,89.7,4,9.97,9,14.44,10.32
2018-07-12 15:55:00,0.4,51.06,0.27,297.03,1008.13,,89.7,4,9.97,10,14.94,10.44
2018-07-12 16:00:00,0.4,51.22,0.27,297.08,1008.14,,89.69,4,9.97,11,15.44,10.56
2018-07-12 16:05:00,0.41,51.23,0.27,297.09,1008.12,,89.68,4,9.97,11,15.08,10.59
2018-07-12 16:10:00,0.41,51.23,0.27,297.11,1008.1,,89.67,3,9.97,10,14.72,10.63
2018-07-12 16:15:00,0.41,51.24,0.27,297.13,1008.08,,89.65,3,9.97,9,14.37,10.67
2018-07-12 16:20:00,0.42,51.24,0.27,297.15,1008.06,,89.64,3,9.97,8,14.01,10.71
2018-07-12 16:25:00,0.42,51.25,0.27,297.17,1008.04,,89.63,3,9.97,7,13.65,10.75
2018-07-12 16:30:00,0.42,51.25,0.27,297.19,1008.02,,89.62,3,9.97,6,13.29,10.79
2018-07-12 16:35:00,0.43,51.26,0.27,297.21,1008.0,,89.61,3,9.97,6,12.94,10.84
2018-07-12 16:40:00,0.43,51.26,0.27,297.23,1007.98,,89.59,2,9.97,5,12.58,10.89
2018-07-12 16:45:00,0.43,51.27,0.27,297.25,1007.96,,89.58,2,9.97,4,12.22,10.94
2018-07-12 16:50:00,0.43,51.27,0.27,297.27,1007.94,,89.57,2,9.97,3,11.86,10.99
2018-07-12 16:55:00,0.44,51.28,0.27,297.29,1007.92,,89.56,2,9.97,2,11.5,11.05
2018-07-12 17:00:00,0.44,51.28,0.27,297.31,1007.9,,89.55,2,9.97,2,11.15,11.1
2018-07-12 17:05:00,0.44,51.4,0.27,297.31,1007.93,,89.35,2,9.97,3,11.43,11.35
2018-07-12 17:10:00,0.43,51.51,0.28,297.31,1007.95,,89.16,2,9.97,4,11.72,11.6
2018-07-12 17:15:00,0.43,51.62,0.28,297.31,1007.97,,88.96,2,9.97,6,12,11.86
2018-07-12 17:20:00,0.42,51.73,0.28,297.31,1008.0,,88.77,2,9.97,7,12.29,12.12
2018-07-12 17:25:00,0.41,51.83,0.29,297.31,1008.02,,88.57,1,9.97,8,12.57,12.4
2018-07-12 17:30:00,0.41,51.93,0.29,297.31,1008.04,,88.38,1,9.97,10,12.86,12.67
2018-07-12 17:35:00,0.4,52.03,0.29,297.31,1008.07,,88.18,1,9.97,11,13.14,12.96
2018-07-12 17:40:00,0.4,52.12,0.29,297.31,1008.09,,87.99,1,9.97,12,13.43,13.24
2018-07-12 17:45:00,0.39,52.22,0.3,297.31,1008.11,,87.79,1,9.97,13,13.71,13.54
2018-07-12 17:50:00,0.39,52.31,0.3,297.31,1008.14,,87.6,1,9.97,14,14,13.83
2018-07-12 17:55:00,0.38,52.4,0.3,297.31,1008.16,,87.41,1,9.97,15,14.28,14.13
2018-07-12 18:00:00,0.38,52.48,0.31,297.31,1008.18,,87.21,1,9.97,16,14.57,14.44
2018-07-12 18:05:00,0.39,52.42,0.31,297.3,1008.21,,87.06,1,9.97,15,14.58,14.43
2018-07-12 18:10:00,0.39,52.36,0.31,297.29,1008.24,,86.91,1,9.97,14,14.59,14.42
